year,departamento,grupo110,ndefun_sinadef,ndefun_inei,diferencia,pct_diferencia,ratio
2022,AYACUCHO,Ciertas enfermedades transmitidas por vectores y rabia,3,8,5,62.5,0.375
2022,AYACUCHO,Cirrosis y ciertas otras enfermedades crónicas del hígado,95,281,186,66.19217081850533,0.33807829181494664
2022,AYACUCHO,Covid-19,63,349,286,81.9484240687679,0.18051575931232092
2022,AYACUCHO,Defectos de la coagulación en organos hematopoyeticos y trastornos que afectan al mecanismo de la inmunidad,6,5,-1,-20.0,1.2
2022,AYACUCHO,Deficiencias nutricionales y anemias nutricionales,58,78,20,25.64102564102564,0.7435897435897436
2022,AYACUCHO,Degeneracion de sistemas multiples,1,0,-1,,
2022,AYACUCHO,Diabetes mellitus,70,162,92,56.79012345679012,0.43209876543209874
2022,AYACUCHO,Edema Pulmonar,7,24,17,70.83333333333334,0.2916666666666667
2022,AYACUCHO,Edema cerebral,4,9,5,55.55555555555556,0.4444444444444444
2022,AYACUCHO,"Embolia, trombosis arteriales y otros trastornos arteriales o arteriolares",11,7,-4,-57.14285714285714,1.5714285714285714
2022,AYACUCHO,"Encefalitis, mielitis y encefalomielitis",1,3,2,66.66666666666666,0.3333333333333333
2022,AYACUCHO,"Enfermedad cardiopulmonar, enfermedades de la circulación pulmonar",3,41,38,92.6829268292683,0.07317073170731707
2022,AYACUCHO,Enfermedad de Alzheimer,1,4,3,75.0,0.25
2022,AYACUCHO,Enfermedad del parkinson,5,7,2,28.57142857142857,0.7142857142857143
2022,AYACUCHO,Enfermedad por el VIH (SIDA),5,15,10,66.66666666666666,0.3333333333333333
2022,AYACUCHO,Enfermedad pulmonar intersticial,58,142,84,59.154929577464785,0.4084507042253521
2022,AYACUCHO,Enfermedad pulmonar obstructiva cronica (EPOC),18,38,20,52.63157894736842,0.47368421052631576
2022,AYACUCHO,Enfermedades cerebrovasculares,92,295,203,68.8135593220339,0.31186440677966104
2022,AYACUCHO,Enfermedades de la piel,26,48,22,45.83333333333333,0.5416666666666666
2022,AYACUCHO,"Enfermedades del esofago, estomago y del duodeno",39,41,2,4.878048780487805,0.9512195121951219
2022,AYACUCHO,"Enfermedades del peritoneo, peritonitis y otros",10,8,-2,-25.0,1.25
2022,AYACUCHO,Enfermedades del pulmon debidas a agentes externos,26,6,-20,-333.33333333333337,4.333333333333333
2022,AYACUCHO,Enfermedades del sistema urinario,23,45,22,48.888888888888886,0.5111111111111111
2022,AYACUCHO,Enfermedades hipertensivas,160,100,-60,-60.0,1.6
2022,AYACUCHO,Enfermedades infecciosas intestinales,5,38,33,86.8421052631579,0.13157894736842105
2022,AYACUCHO,Enfermedades isquémicas del corazón,66,229,163,71.17903930131004,0.28820960698689957
2022,AYACUCHO,"Envenenamientos por, y exposición a sustancias nocivas",1,38,37,97.36842105263158,0.02631578947368421
2022,AYACUCHO,Epilepsia y estado de mal epileptico,14,28,14,50.0,0.5
2022,AYACUCHO,Esclerosis multiple,1,2,1,50.0,0.5
2022,AYACUCHO,"Eventos relacionados al embarazo, parto y puerperio",4,4,0,0.0,1.0
2022,AYACUCHO,Exposición a la corriente eléctrica,1,13,12,92.3076923076923,0.07692307692307693
2022,AYACUCHO,"Exposición al humo, fuego y llamas",1,19,18,94.73684210526315,0.05263157894736842
2022,AYACUCHO,Fiebre reumática aguda y enfermedades cardíacas reumáticas cronicas,4,1,-3,-300.0,4.0
2022,AYACUCHO,"Hemorragia gastrointestinal (hematemesis, melena y las no especificadas)",9,17,8,47.05882352941176,0.5294117647058824
2022,AYACUCHO,Hepatitis B,4,0,-4,,
2022,AYACUCHO,Hiperplasia de próstata,16,20,4,20.0,0.8
2022,AYACUCHO,Homicidios (agresiones infligidas por otra persona),17,21,4,19.047619047619047,0.8095238095238095
2022,AYACUCHO,Infecciones especificas del periodo perinatal,3,16,13,81.25,0.1875
2022,AYACUCHO,Infecciones respiratorias agudas bajas,214,456,242,53.07017543859649,0.4692982456140351
2022,AYACUCHO,Insuficiencia cardíaca,33,30,-3,-10.0,1.1
2022,AYACUCHO,"Insuficiencia renal, incluye la aguda, cronica y la no especificadas",80,99,19,19.19191919191919,0.8080808080808081
2022,AYACUCHO,Insuficiencia respiratoria,56,36,-20,-55.55555555555556,1.5555555555555556
2022,AYACUCHO,Las demás causas externas,52,227,175,77.09251101321586,0.2290748898678414
2022,AYACUCHO,Lesiones de intención no determinada,21,10,-11,-110.00000000000001,2.1
2022,AYACUCHO,Leucemia,20,42,22,52.38095238095239,0.47619047619047616
2022,AYACUCHO,"Malformaciones congénitas, deformidades y anomalías cromosomicas",24,70,46,65.71428571428571,0.34285714285714286
2022,AYACUCHO,Meningitis,3,8,5,62.5,0.375
2022,AYACUCHO,Neoplasia maligna de colon y de la unión rectosigmoidea,26,55,29,52.72727272727272,0.4727272727272727
2022,AYACUCHO,Neoplasia maligna de estómago,79,197,118,59.89847715736041,0.4010152284263959
2022,AYACUCHO,Neoplasia maligna de higado y vias biliares,34,102,68,66.66666666666666,0.3333333333333333
2022,AYACUCHO,Neoplasia maligna de la glandula tiroides y de otras glandulas endocrinas,8,23,15,65.21739130434783,0.34782608695652173
2022,AYACUCHO,Neoplasia maligna de la mama,9,12,3,25.0,0.75
2022,AYACUCHO,Neoplasia maligna de la piel,11,36,25,69.44444444444444,0.3055555555555556
2022,AYACUCHO,Neoplasia maligna de la próstata,31,78,47,60.256410256410255,0.3974358974358974
2022,AYACUCHO,"Neoplasia maligna de la tráquea, los bronquios y el pulmón",12,44,32,72.72727272727273,0.2727272727272727
2022,AYACUCHO,"Neoplasia maligna de los huesos, cartilagos y tejido conjuntivo",7,17,10,58.82352941176471,0.4117647058823529
2022,AYACUCHO,"Neoplasia maligna de los órganos digestivos y del peritoneo, excepto estomago",9,47,38,80.85106382978722,0.19148936170212766
2022,AYACUCHO,Neoplasia maligna de los órganos genitourinarios,22,44,22,50.0,0.5
2022,AYACUCHO,"Neoplasia maligna de los órganos respiratorios e intratorácicos, excepto traquea y pulmon",3,9,6,66.66666666666666,0.3333333333333333
2022,AYACUCHO,"Neoplasia maligna de ojo, encefalo y de otras partes del sistema nervioso",8,39,31,79.48717948717949,0.20512820512820512
2022,AYACUCHO,Neoplasia maligna de pancreas,5,22,17,77.27272727272727,0.22727272727272727
2022,AYACUCHO,"Neoplasia maligna de sitios mal definidos, de comportamiento incierto y los no especificados",35,8,-27,-337.5,4.375
2022,AYACUCHO,"Neoplasia maligna de tejido linfático, de otros órganos hematopoyeticos",8,24,16,66.66666666666666,0.3333333333333333
2022,AYACUCHO,Neoplasia maligna del cuello del útero,8,39,31,79.48717948717949,0.20512820512820512
2022,AYACUCHO,Neoplasia maligna del cuerpo del útero,3,5,2,40.0,0.6
2022,AYACUCHO,"Neoplasia maligna del labio, de la cavidad bucal y de la faringe",12,22,10,45.45454545454545,0.5454545454545454
2022,AYACUCHO,"Neoplasia maligna del útero, parte no especificada",1,14,13,92.85714285714286,0.07142857142857142
2022,AYACUCHO,Neoplasia maligna secundaria (metastasis),6,9,3,33.33333333333333,0.6666666666666666
2022,AYACUCHO,Neoplasias benignas,4,0,-4,,
2022,AYACUCHO,Otras enfermedades del sistema circulatorio,37,5,-32,-640.0,7.4
2022,AYACUCHO,Otras enfermedades del sistema digestivo,1,27,26,96.29629629629629,0.037037037037037035
2022,AYACUCHO,"Otras enfermedades del sistema nervioso, excepto meningitis",9,11,2,18.181818181818183,0.8181818181818182
2022,AYACUCHO,Otras enfermedades del sistema respiratorio,5,9,4,44.44444444444444,0.5555555555555556
2022,AYACUCHO,Otras enfermedades infecciosas y parasitarias,12,16,4,25.0,0.75
2022,AYACUCHO,Paro cardiaco,57,21,-36,-171.42857142857142,2.7142857142857144
2022,AYACUCHO,Resto de las demas enfermedades,756,40,-716,-1789.9999999999998,18.9
2022,AYACUCHO,"Retardo del crecimiento fetal, desnutrición fetal, gestación",31,40,9,22.5,0.775
2022,AYACUCHO,"Septicemia, excepto neonatal",63,123,60,48.78048780487805,0.5121951219512195
2022,AYACUCHO,Suicidios (lesiones autoinfligidas intencionalmente),28,47,19,40.42553191489361,0.5957446808510638
2022,AYACUCHO,"Trastornos de la glandula tiroides, endocrinas y otras metabolicas",30,45,15,33.33333333333333,0.6666666666666666
2022,AYACUCHO,"Trastornos de la vesícula biliar, vias biliares y del pancreas",23,53,30,56.60377358490566,0.4339622641509434
2022,AYACUCHO,Trastornos hemorragicos y hematologicos del feto y del recien nacido,3,7,4,57.14285714285714,0.42857142857142855
2022,AYACUCHO,Trastornos mentales y del comportamiento,33,22,-11,-50.0,1.5
2022,AYACUCHO,Trastornos respiratorios específicos del periodo perinatal,5,40,35,87.5,0.125
2022,AYACUCHO,Trastornos respiratorios no especificados,3,9,6,66.66666666666666,0.3333333333333333
2022,AYACUCHO,Tuberculosis,14,42,28,66.66666666666666,0.3333333333333333
2022,CAJAMARCA,Accidentes de transporte terrestre,69,79,10,12.658227848101266,0.8734177215189873
2022,CAJAMARCA,Accidentes por Ahogamiento y sumersión,10,52,42,80.76923076923077,0.19230769230769232
2022,CAJAMARCA,Accidentes por fuerzas de la naturaleza,2,7,5,71.42857142857143,0.2857142857142857
2022,CAJAMARCA,Accidentes por fuerzas mecanicas (inanimadas y animadas),3,9,6,66.66666666666666,0.3333333333333333
2022,CAJAMARCA,Accidentes por otro tipo de transporte,2,45,43,95.55555555555556,0.044444444444444446
2022,CAJAMARCA,Accidentes que obstruyen la respiración,1,145,144,99.3103448275862,0.006896551724137931
2022,CAJAMARCA,Afecciones de la pleura,12,13,1,7.6923076923076925,0.9230769230769231
2022,CAJAMARCA,"Anemias hemoliticas, aplasticas y otras anemias",46,27,-19,-70.37037037037037,1.7037037037037037
2022,CAJAMARCA,Aneurimas,7,18,11,61.111111111111114,0.3888888888888889
2022,CAJAMARCA,"Apendicitis, hernia de la cavidad abdominal y obstrucción intestinal",34,94,60,63.829787234042556,0.3617021276595745
2022,CAJAMARCA,Arteriosclerosis,17,3,-14,-466.6666666666667,5.666666666666667
2022,CAJAMARCA,Asma,2,12,10,83.33333333333334,0.16666666666666666
2022,CAJAMARCA,Caídas,7,28,21,75.0,0.25
2022,CAJAMARCA,Ciertas enfermedades transmitidas por vectores y rabia,5,8,3,37.5,0.625
2022,CAJAMARCA,Cirrosis y ciertas otras enfermedades crónicas del hígado,130,339,209,61.6519174041298,0.3834808259587021
2022,CAJAMARCA,Covid-19,102,639,537,84.03755868544602,0.1596244131455399
2022,CAJAMARCA,Defectos de la coagulación en organos hematopoyeticos y trastornos que afectan al mecanismo de la inmunidad,13,24,11,45.83333333333333,0.5416666666666666
2022,CAJAMARCA,Deficiencias nutricionales y anemias nutricionales,85,79,-6,-7.59493670886076,1.0759493670886076
2022,CAJAMARCA,Degeneracion de sistemas multiples,3,0,-3,,
2022,CAJAMARCA,Diabetes mellitus,148,301,153,50.83056478405316,0.49169435215946844
2022,CAJAMARCA,Edema Pulmonar,11,9,-2,-22.22222222222222,1.2222222222222223
2022,CAJAMARCA,Edema cerebral,16,8,-8,-100.0,2.0
2022,CAJAMARCA,"Embolia, trombosis arteriales y otros trastornos arteriales o arteriolares",12,15,3,20.0,0.8
2022,CAJAMARCA,Encefalitis viral,1,2,1,50.0,0.5
2022,CAJAMARCA,"Enfermedad cardiopulmonar, enfermedades de la circulación pulmonar",9,108,99,91.66666666666666,0.08333333333333333
2022,CAJAMARCA,Enfermedad de Alzheimer,14,16,2,12.5,0.875
2022,CAJAMARCA,Enfermedad del parkinson,15,15,0,0.0,1.0
2022,CAJAMARCA,Enfermedad por el VIH (SIDA),22,54,32,59.25925925925925,0.4074074074074074
2022,CAJAMARCA,Enfermedad pulmonar intersticial,105,218,113,51.8348623853211,0.481651376146789
2022,CAJAMARCA,Enfermedad pulmonar obstructiva cronica (EPOC),47,75,28,37.333333333333336,0.6266666666666667
2022,CAJAMARCA,Enfermedades cerebrovasculares,220,758,538,70.97625329815304,0.29023746701846964
2022,CAJAMARCA,Enfermedades de la piel,25,39,14,35.8974358974359,0.6410256410256411
2022,CAJAMARCA,"Enfermedades del esofago, estomago y del duodeno",60,76,16,21.052631578947366,0.7894736842105263
2022,CAJAMARCA,"Enfermedades del peritoneo, peritonitis y otros",15,45,30,66.66666666666666,0.3333333333333333
2022,CAJAMARCA,Enfermedades del pulmon debidas a agentes externos,26,8,-18,-225.0,3.25
2022,CAJAMARCA,Enfermedades del sistema urinario,28,42,14,33.33333333333333,0.6666666666666666
2022,CAJAMARCA,Enfermedades hipertensivas,488,312,-176,-56.41025641025641,1.564102564102564
2022,CAJAMARCA,Enfermedades infecciosas intestinales,10,31,21,67.74193548387096,0.3225806451612903
2022,CAJAMARCA,Enfermedades isquémicas del corazón,278,723,445,61.54910096818811,0.38450899031811897
2022,CAJAMARCA,"Envenenamientos por, y exposición a sustancias nocivas",2,55,53,96.36363636363636,0.03636363636363636
2022,CAJAMARCA,Epilepsia y estado de mal epileptico,34,63,29,46.03174603174603,0.5396825396825397
2022,CAJAMARCA,"Eventos relacionados al embarazo, parto y puerperio",9,24,15,62.5,0.375
2022,CAJAMARCA,Exposición a la corriente eléctrica,3,12,9,75.0,0.25
2022,CAJAMARCA,Fiebre reumática aguda y enfermedades cardíacas reumáticas cronicas,4,6,2,33.33333333333333,0.6666666666666666
2022,CAJAMARCA,"Hemorragia gastrointestinal (hematemesis, melena y las no especificadas)",21,30,9,30.0,0.7
2022,CAJAMARCA,Hiperplasia de próstata,24,15,-9,-60.0,1.6
2022,CAJAMARCA,Homicidios (agresiones infligidas por otra persona),32,37,5,13.513513513513514,0.8648648648648649
2022,CAJAMARCA,Infecciones especificas del periodo perinatal,14,41,27,65.85365853658537,0.34146341463414637
2022,CAJAMARCA,Infecciones respiratorias agudas altas,1,0,-1,,
2022,CAJAMARCA,Infecciones respiratorias agudas bajas,347,730,383,52.465753424657535,0.47534246575342465
2022,CAJAMARCA,Insuficiencia cardíaca,132,145,13,8.96551724137931,0.9103448275862069
2022,CAJAMARCA,"Insuficiencia renal, incluye la aguda, cronica y la no especificadas",115,154,39,25.324675324675322,0.7467532467532467
2022,CAJAMARCA,Insuficiencia respiratoria,103,65,-38,-58.46153846153847,1.5846153846153845
2022,CAJAMARCA,Las demás causas externas,51,289,238,82.35294117647058,0.17647058823529413
2022,CAJAMARCA,Lesiones de intención no determinada,12,20,8,40.0,0.6
2022,CAJAMARCA,Leucemia,28,110,82,74.54545454545455,0.2545454545454545
2022,CAJAMARCA,"Malformaciones congénitas, deformidades y anomalías cromosomicas",44,130,86,66.15384615384615,0.3384615384615385
2022,CAJAMARCA,Meningitis,6,2,-4,-200.0,3.0
2022,CAJAMARCA,Neoplasia maligna de colon y de la unión rectosigmoidea,53,87,34,39.08045977011494,0.6091954022988506
2022,CAJAMARCA,Neoplasia maligna de estómago,104,311,207,66.55948553054662,0.33440514469453375
2022,CAJAMARCA,Neoplasia maligna de higado y vias biliares,76,198,122,61.61616161616161,0.3838383838383838
2022,CAJAMARCA,Neoplasia maligna de la glandula tiroides y de otras glandulas endocrinas,9,38,29,76.31578947368422,0.23684210526315788
2022,CAJAMARCA,Neoplasia maligna de la mama,26,65,39,60.0,0.4
2022,CAJAMARCA,Neoplasia maligna de la piel,10,44,34,77.27272727272727,0.22727272727272727
2022,CAJAMARCA,Neoplasia maligna de la próstata,41,98,57,58.16326530612245,0.41836734693877553
2022,CAJAMARCA,"Neoplasia maligna de la tráquea, los bronquios y el pulmón",30,93,63,67.74193548387096,0.3225806451612903
2022,CAJAMARCA,"Neoplasia maligna de los huesos, cartilagos y tejido conjuntivo",10,39,29,74.35897435897436,0.2564102564102564
2022,CAJAMARCA,"Neoplasia maligna de los órganos digestivos y del peritoneo, excepto estomago",20,105,85,80.95238095238095,0.19047619047619047
2022,CAJAMARCA,Neoplasia maligna de los órganos genitourinarios,26,110,84,76.36363636363637,0.23636363636363636
2022,CAJAMARCA,"Neoplasia maligna de los órganos respiratorios e intratorácicos, excepto traquea y pulmon",8,27,19,70.37037037037037,0.2962962962962963
2022,CAJAMARCA,"Neoplasia maligna de ojo, encefalo y de otras partes del sistema nervioso",20,74,54,72.97297297297297,0.2702702702702703
2022,CAJAMARCA,Neoplasia maligna de pancreas,15,50,35,70.0,0.3
2022,CAJAMARCA,"Neoplasia maligna de sitios mal definidos, de comportamiento incierto y los no especificados",104,29,-75,-258.62068965517244,3.586206896551724
2022,CAJAMARCA,"Neoplasia maligna de tejido linfático, de otros órganos hematopoyeticos",20,66,46,69.6969696969697,0.30303030303030304
2022,CAJAMARCA,Neoplasia maligna del cuello del útero,24,101,77,76.23762376237624,0.2376237623762376
2022,CAJAMARCA,Neoplasia maligna del cuerpo del útero,8,9,1,11.11111111111111,0.8888888888888888
2022,CAJAMARCA,"Neoplasia maligna del labio, de la cavidad bucal y de la faringe",6,32,26,81.25,0.1875
2022,CAJAMARCA,"Neoplasia maligna del útero, parte no especificada",9,22,13,59.09090909090909,0.4090909090909091
2022,CAJAMARCA,Neoplasia maligna secundaria (metastasis),10,6,-4,-66.66666666666666,1.6666666666666667
2022,CAJAMARCA,Neoplasias benignas,1,0,-1,,
2022,CAJAMARCA,Otras ciertas afecciones originadas en el periodo perinatal,2,2,0,0.0,1.0
2022,CAJAMARCA,Otras enfermedades del sistema circulatorio,53,16,-37,-231.25,3.3125
2022,CAJAMARCA,Otras enfermedades del sistema digestivo,2,46,44,95.65217391304348,0.043478260869565216
2022,CAJAMARCA,"Otras enfermedades del sistema nervioso, excepto meningitis",21,75,54,72.0,0.28
2022,CAJAMARCA,Otras enfermedades del sistema respiratorio,4,17,13,76.47058823529412,0.23529411764705882
2022,CAJAMARCA,Otras enfermedades infecciosas y parasitarias,14,38,24,63.1578947368421,0.3684210526315789
2022,CAJAMARCA,Paro cardiaco,52,17,-35,-205.88235294117646,3.0588235294117645
2022,CAJAMARCA,Resto de las demas enfermedades,1101,56,-1045,-1866.0714285714284,19.660714285714285
2022,CAJAMARCA,"Retardo del crecimiento fetal, desnutrición fetal, gestación",29,24,-5,-20.833333333333336,1.2083333333333333
2022,CAJAMARCA,"Septicemia, excepto neonatal",58,117,59,50.427350427350426,0.49572649572649574
2022,CAJAMARCA,Suicidios (lesiones autoinfligidas intencionalmente),36,58,22,37.93103448275862,0.6206896551724138
2022,CAJAMARCA,Trastornos cardiovasculares originados en el periodo perinatal,2,1,-1,-100.0,2.0
2022,CAJAMARCA,"Trastornos de la glandula tiroides, endocrinas y otras metabolicas",36,59,23,38.983050847457626,0.6101694915254238
2022,CAJAMARCA,"Trastornos de la vesícula biliar, vias biliares y del pancreas",20,56,36,64.28571428571429,0.35714285714285715
2022,CAJAMARCA,Trastornos endocrinos y metabolicos del feto y del recien nacido,1,3,2,66.66666666666666,0.3333333333333333
2022,CAJAMARCA,Trastornos hemorragicos y hematologicos del feto y del recien nacido,1,6,5,83.33333333333334,0.16666666666666666
2022,CAJAMARCA,Trastornos mentales y del comportamiento,34,16,-18,-112.5,2.125
2022,CAJAMARCA,Trastornos respiratorios específicos del periodo perinatal,30,68,38,55.88235294117647,0.4411764705882353
2022,CAJAMARCA,Trastornos respiratorios no especificados,2,11,9,81.81818181818183,0.18181818181818182
2022,CAJAMARCA,Tuberculosis,16,54,38,70.37037037037037,0.2962962962962963
2022,CALLAO,Accidentes de transporte terrestre,20,27,7,25.925925925925924,0.7407407407407407
2022,CALLAO,Accidentes por Ahogamiento y sumersión,1,12,11,91.66666666666666,0.08333333333333333
